invoice_id,invoice_date,region,territory,customer_id,sku_id,gross_amount,discount_amount,net_revenue,currency,posting_status
INV-107373,2026-03-30,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-5520,20910.61,963.24,19947.37,USD,POSTED
INV-107374,2026-03-30,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-8821,16091.53,342.64,15748.89,USD,POSTED
INV-107375,2026-03-30,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-8821,29531.61,620.02,28911.59,USD,POSTED
INV-107376,2026-03-30,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-9930,49028.88,2338.53,46690.35,USD,POSTED
INV-107377,2026-03-30,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-8821,18971.55,400.59,18570.96,USD,POSTED
INV-107378,2026-03-31,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-4410,11851.5,425.82,11425.68,USD,POSTED
INV-107379,2026-03-31,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-8821,26011.59,847.0,25164.59,USD,POSTED
INV-107380,2026-03-31,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-4410,7706.72,221.39,7485.33,USD,POSTED
INV-107381,2026-03-31,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-4410,13114.37,469.02,12645.35,USD,POSTED
INV-107382,2026-03-31,NA-East,Mid-Atlantic-VA,DIST-APEX-EAST,SKU-2205,9112.44,235.56,8876.88,USD,POSTED
INV-107383,2026-03-31,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-9930,11028.64,522.78,10505.86,USD,POSTED
INV-107384,2026-03-31,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-5520,10057.21,321.17,9736.04,USD,POSTED
INV-107385,2026-03-31,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-8821,14857.24,516.63,14340.61,USD,POSTED
INV-107386,2026-03-31,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-9930,50571.75,2098.12,48473.63,USD,POSTED
INV-107387,2026-03-31,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-8821,12160.08,411.68,11748.4,USD,POSTED
INV-107388,2026-03-31,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-2205,12009.6,522.9,11486.7,USD,POSTED
INV-107389,2026-03-31,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,24137.29,1180.85,22956.44,USD,POSTED
INV-107390,2026-03-31,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,22080.14,885.92,21194.22,USD,POSTED
INV-107391,2026-03-31,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-4410,27556.36,1188.39,26367.97,USD,POSTED
INV-107392,2026-03-31,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,20068.7,724.68,19344.02,USD,POSTED
INV-107393,2026-03-31,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-5520,19234.41,414.76,18819.65,USD,POSTED
INV-107394,2026-03-31,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-9930,30114.48,1267.62,28846.86,USD,POSTED
INV-107395,2026-03-31,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,22217.28,1001.45,21215.83,USD,POSTED
INV-107396,2026-03-31,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-9930,20971.56,827.32,20144.24,USD,POSTED
INV-107397,2026-03-31,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-4410,13988.66,431.21,13557.45,USD,POSTED
INV-107398,2026-03-31,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-5520,16971.54,712.0,16259.54,USD,POSTED
INV-107399,2026-03-31,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-9930,24514.44,1073.93,23440.51,USD,POSTED
INV-107400,2026-03-31,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-5520,13577.23,350.14,13227.09,USD,POSTED
INV-107401,2026-03-31,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-9930,44571.71,1667.9,42903.81,USD,POSTED
INV-107402,2026-03-31,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-8821,30583.05,983.89,29599.16,USD,POSTED
INV-107403,2026-03-31,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-5520,14541.04,371.78,14169.26,USD,POSTED
INV-107404,2026-04-01,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-2205,10048.17,407.93,9640.24,USD,POSTED
INV-107405,2026-04-01,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-2205,11983.37,513.08,11470.29,USD,POSTED
INV-107406,2026-04-01,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-8821,20428.42,588.03,19840.39,USD,POSTED
INV-107407,2026-04-01,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-8821,19008.51,651.25,18357.26,USD,POSTED
INV-107408,2026-04-01,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-8821,15161.0,447.14,14713.86,USD,POSTED
INV-107409,2026-04-01,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-8821,32978.61,688.11,32290.5,USD,POSTED
INV-107410,2026-04-01,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-9930,10420.33,471.47,9948.86,USD,POSTED
INV-107411,2026-04-01,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-9930,20783.4,513.74,20269.66,USD,POSTED
INV-107412,2026-04-01,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-4410,14243.02,486.47,13756.55,USD,POSTED
INV-107413,2026-04-01,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-4410,14989.24,407.62,14581.62,USD,POSTED
INV-107414,2026-04-01,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-5520,30860.19,1060.61,29799.58,USD,POSTED
INV-107415,2026-04-01,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-4410,25403.84,524.62,24879.22,USD,POSTED
INV-107416,2026-04-01,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-2205,19958.22,662.79,19295.43,USD,POSTED
INV-107417,2026-04-01,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-5520,16510.58,512.09,15998.49,USD,POSTED
INV-107418,2026-04-01,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-8821,11200.07,463.69,10736.38,USD,POSTED
INV-107419,2026-04-01,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-2205,17482.01,435.24,17046.77,USD,POSTED
INV-107420,2026-04-01,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-4410,16158.2,664.01,15494.19,USD,POSTED
INV-107421,2026-04-01,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-9930,43428.84,1931.29,41497.55,USD,POSTED
INV-107422,2026-04-01,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-8821,30811.62,1416.5,29395.12,USD,POSTED
INV-107423,2026-04-01,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,28297.32,664.43,27632.89,USD,POSTED
INV-107424,2026-04-01,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,15360.1,752.41,14607.69,USD,POSTED
INV-107425,2026-04-01,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-8821,36754.52,817.08,35937.44,USD,POSTED
INV-107426,2026-04-01,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-9930,25371.59,943.85,24427.74,USD,POSTED
INV-107427,2026-04-01,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-4410,10944.83,515.95,10428.88,USD,POSTED
INV-107428,2026-04-01,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-8821,19337.26,816.19,18521.07,USD,POSTED
INV-107429,2026-04-01,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,20205.84,969.76,19236.08,USD,POSTED
INV-107430,2026-04-01,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-4410,14765.81,386.7,14379.11,USD,POSTED
INV-107431,2026-04-01,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,37120.23,979.85,36140.38,USD,POSTED
INV-107432,2026-04-02,NA-East,Southeast-ATL,DIST-TRI-STATE-OPS,SKU-2205,4813.2,161.98,4651.22,USD,POSTED
INV-107433,2026-04-02,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-2205,18334.81,563.42,17771.39,USD,POSTED
INV-107434,2026-04-02,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-8821,19008.51,759.79,18248.72,USD,POSTED
INV-107435,2026-04-02,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-2205,7393.47,337.69,7055.78,USD,POSTED
INV-107436,2026-04-02,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-8821,17130.56,626.78,16503.78,USD,POSTED
INV-107437,2026-04-02,NA-East,Southeast-ATL,DIST-EMPIRE-IND,SKU-8821,29131.11,762.45,28368.66,USD,POSTED
INV-107438,2026-04-02,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-8821,21756.72,600.58,21156.14,USD,POSTED
INV-107439,2026-04-02,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-5520,10601.97,299.43,10302.54,USD,POSTED
INV-107440,2026-04-02,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-8821,35885.94,1680.78,34205.16,USD,POSTED
INV-107441,2026-04-02,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-5520,32769.73,1560.39,31209.34,USD,POSTED
INV-107442,2026-04-02,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,22171.57,981.5,21190.07,USD,POSTED
INV-107443,2026-04-02,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-5520,24849.68,705.04,24144.64,USD,POSTED
INV-107444,2026-04-02,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-4410,6897.19,312.89,6584.3,USD,POSTED
INV-107445,2026-04-02,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-4410,8937.2,382.85,8554.35,USD,POSTED
INV-107446,2026-04-02,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-2205,16640.1,337.57,16302.53,USD,POSTED
INV-107447,2026-04-02,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-5520,9721.97,222.48,9499.49,USD,POSTED
INV-107448,2026-04-02,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-8821,14994.38,588.13,14406.25,USD,POSTED
INV-107449,2026-04-02,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-5520,35954.51,1305.14,34649.37,USD,POSTED
INV-107450,2026-04-02,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-5520,33021.16,1231.63,31789.53,USD,POSTED
INV-107451,2026-04-02,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,9462.92,220.9,9242.02,USD,POSTED
INV-107452,2026-04-02,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-2205,11365.79,464.46,10901.33,USD,POSTED
INV-107453,2026-04-02,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-9930,18571.55,643.57,17927.98,USD,POSTED
INV-107454,2026-04-02,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-8821,33371.64,1654.3,31717.34,USD,POSTED
INV-107455,2026-04-03,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-4410,15832.79,543.61,15289.18,USD,POSTED
INV-107456,2026-04-03,NA-East,Southeast-ATL,DIST-TRI-STATE-OPS,SKU-4410,10836.37,267.52,10568.85,USD,POSTED
INV-107457,2026-04-03,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-8821,31009.06,665.56,30343.5,USD,POSTED
INV-107458,2026-04-03,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-8821,10168.41,481.56,9686.85,USD,POSTED
INV-107459,2026-04-03,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-8821,21298.69,791.65,20507.04,USD,POSTED
INV-107460,2026-04-03,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-5520,21959.02,811.16,21147.86,USD,POSTED
INV-107461,2026-04-03,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-9930,18951.25,397.51,18553.74,USD,POSTED
INV-107462,2026-04-03,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-2205,10842.1,238.77,10603.33,USD,POSTED
INV-107463,2026-04-03,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-5520,16080.89,565.4,15515.49,USD,POSTED
INV-107464,2026-04-03,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-5520,27039.41,603.22,26436.19,USD,POSTED
INV-107465,2026-04-03,NA-East,Northeast-NY,DIST-APEX-EAST,SKU-8821,28627.27,602.81,28024.46,USD,POSTED
INV-107466,2026-04-03,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-5520,14485.4,366.85,14118.55,USD,POSTED
INV-107467,2026-04-03,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-9930,49828.88,2457.17,47371.71,USD,POSTED
INV-107468,2026-04-03,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-5520,36205.94,1592.04,34613.9,USD,POSTED
INV-107469,2026-04-03,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,37531.66,1805.14,35726.52,USD,POSTED
INV-107470,2026-04-03,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,22948.72,994.95,21953.77,USD,POSTED
INV-107471,2026-04-03,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,24640.16,736.24,23903.92,USD,POSTED
INV-107472,2026-04-03,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,13211.51,469.98,12741.53,USD,POSTED
INV-107473,2026-04-03,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,18971.55,777.44,18194.11,USD,POSTED
INV-107474,2026-04-03,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-8821,39223.1,1552.5,37670.6,USD,POSTED
INV-107475,2026-04-03,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-8821,38994.53,1051.9,37942.63,USD,POSTED
INV-107476,2026-04-03,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-2205,16491.53,687.25,15804.28,USD,POSTED
INV-107477,2026-04-03,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-8821,18468.69,698.44,17770.25,USD,POSTED
INV-107478,2026-04-03,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,37303.09,819.37,36483.72,USD,POSTED
INV-107479,2026-04-03,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,9371.49,462.26,8909.23,USD,POSTED
INV-107480,2026-04-03,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-2205,17011.54,455.68,16555.86,USD,POSTED
INV-107481,2026-04-03,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-9930,41257.4,1269.36,39988.04,USD,POSTED
INV-107482,2026-04-03,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-4410,15899.15,699.91,15199.24,USD,POSTED
INV-107483,2026-04-03,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,12480.08,432.52,12047.56,USD,POSTED
INV-107484,2026-04-03,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-8821,13394.37,477.07,12917.3,USD,POSTED
INV-107485,2026-04-04,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-2205,6078.52,227.88,5850.64,USD,POSTED
INV-107486,2026-04-04,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-8821,19466.54,529.13,18937.41,USD,POSTED
INV-107487,2026-04-04,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-8821,31421.29,805.38,30615.91,USD,POSTED
INV-107488,2026-04-04,NA-East,Northeast-NY,DIST-APEX-EAST,SKU-8821,34993.97,1722.77,33271.2,USD,POSTED
INV-107489,2026-04-04,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-9930,13340.31,335.05,13005.26,USD,POSTED
INV-107490,2026-04-04,NA-East,Southeast-ATL,DIST-TRI-STATE-OPS,SKU-8821,12183.76,556.59,11627.17,USD,POSTED
INV-107491,2026-04-04,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-4410,14535.02,618.88,13916.14,USD,POSTED
INV-107492,2026-04-04,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-8821,15344.22,402.26,14941.96,USD,POSTED
INV-107493,2026-04-04,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-4410,23067.85,850.18,22217.67,USD,POSTED
INV-107494,2026-04-04,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-8821,11130.28,297.8,10832.48,USD,POSTED
INV-107495,2026-04-04,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-9930,15745.0,381.29,15363.71,USD,POSTED
INV-107496,2026-04-04,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-8821,36891.66,812.66,36079.0,USD,POSTED
INV-107497,2026-04-04,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-8821,30080.19,845.21,29234.98,USD,POSTED
INV-107498,2026-04-04,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-4410,11430.55,296.28,11134.27,USD,POSTED
INV-107499,2026-04-04,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-2205,7379.09,267.95,7111.14,USD,POSTED
INV-107500,2026-04-04,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-9930,23543.01,944.88,22598.13,USD,POSTED
INV-107501,2026-04-04,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-4410,11883.88,349.32,11534.56,USD,POSTED
INV-107502,2026-04-04,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-9930,10685.78,316.58,10369.2,USD,POSTED
INV-107503,2026-04-04,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-8821,20342.99,486.3,19856.69,USD,POSTED
INV-107504,2026-04-04,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-4410,7868.62,341.27,7527.35,USD,POSTED
INV-107505,2026-04-04,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-4410,19007.74,675.23,18332.51,USD,POSTED
INV-107506,2026-04-04,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-9930,51257.47,1456.22,49801.25,USD,POSTED
INV-107507,2026-04-04,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-9930,25314.44,875.62,24438.82,USD,POSTED
INV-107508,2026-04-04,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-4410,25451.59,1097.07,24354.52,USD,POSTED
INV-107509,2026-04-04,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-9930,32628.78,1380.37,31248.41,USD,POSTED
INV-107510,2026-04-04,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-4410,27685.89,604.26,27081.63,USD,POSTED
INV-107511,2026-04-04,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-4410,7318.14,168.29,7149.85,USD,POSTED
INV-107512,2026-04-04,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-4410,7544.81,374.8,7170.01,USD,POSTED
INV-107513,2026-04-04,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-8821,17188.68,650.58,16538.1,USD,POSTED
INV-107514,2026-04-04,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-5520,25603.97,1038.38,24565.59,USD,POSTED
INV-107515,2026-04-04,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-4410,26779.22,542.35,26236.87,USD,POSTED
INV-107516,2026-04-05,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-5520,8145.41,264.12,7881.29,USD,POSTED
INV-107517,2026-04-05,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-8821,8565.28,245.0,8320.28,USD,POSTED
INV-107518,2026-04-05,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-8821,11588.32,512.13,11076.19,USD,POSTED
INV-107519,2026-04-05,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-9930,37501.72,892.89,36608.83,USD,POSTED
INV-107520,2026-04-05,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-8821,13924.3,340.07,13584.23,USD,POSTED
INV-107521,2026-04-05,NA-East,Mid-Atlantic-VA,DIST-APEX-EAST,SKU-9930,27882.96,1039.09,26843.87,USD,POSTED
INV-107522,2026-04-05,NA-East,Northeast-NY,DIST-APEX-EAST,SKU-8821,34032.1,1504.63,32527.47,USD,POSTED
INV-107523,2026-04-05,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,37074.52,1838.83,35235.69,USD,POSTED
INV-107524,2026-04-05,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,38308.81,1396.82,36911.99,USD,POSTED
INV-107525,2026-04-05,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,30674.48,1253.35,29421.13,USD,POSTED
INV-107526,2026-04-05,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-8821,10514.35,389.57,10124.78,USD,POSTED
INV-107527,2026-04-05,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-9930,36228.8,1074.36,35154.44,USD,POSTED
INV-107528,2026-04-05,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-4410,13956.28,624.28,13332.0,USD,POSTED
INV-107529,2026-04-05,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,9005.77,442.11,8563.66,USD,POSTED
INV-107530,2026-04-05,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-2205,10796.26,531.31,10264.95,USD,POSTED
INV-107531,2026-04-05,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-5520,35409.75,1555.44,33854.31,USD,POSTED
INV-107532,2026-04-05,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-9930,13657.23,571.97,13085.26,USD,POSTED
INV-107533,2026-04-05,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-9930,22057.28,1053.07,21004.21,USD,POSTED
INV-107534,2026-04-05,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,19657.27,571.96,19085.31,USD,POSTED
INV-107535,2026-04-05,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-5520,16887.73,534.13,16353.6,USD,POSTED
INV-107536,2026-04-05,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-4410,20335.37,988.36,19347.01,USD,POSTED
INV-107537,2026-04-05,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-4410,12952.46,264.31,12688.15,USD,POSTED
INV-107538,2026-04-05,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-8821,27885.89,1268.18,26617.71,USD,POSTED
INV-107539,2026-04-05,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-4410,9325.77,269.24,9056.53,USD,POSTED
INV-107540,2026-04-06,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-8821,16901.54,481.04,16420.5,USD,POSTED
INV-107541,2026-04-06,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-5520,16038.9,525.27,15513.63,USD,POSTED
INV-107542,2026-04-06,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-4410,9019.5,323.89,8695.61,USD,POSTED
INV-107543,2026-04-06,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-5520,9447.0,468.88,8978.12,USD,POSTED
INV-107544,2026-04-06,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-5520,31196.09,954.2,30241.89,USD,POSTED
INV-107545,2026-04-06,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-4410,14113.24,568.07,13545.17,USD,POSTED
INV-107546,2026-04-06,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-8821,15435.82,419.98,15015.84,USD,POSTED
INV-107547,2026-04-06,NA-East,Mid-Atlantic-VA,DIST-APEX-EAST,SKU-4410,27869.6,772.04,27097.56,USD,POSTED
INV-107548,2026-04-06,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-5520,17928.3,819.37,17108.93,USD,POSTED
INV-107549,2026-04-06,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-4410,7981.28,355.62,7625.66,USD,POSTED
INV-107550,2026-04-06,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-8821,23314.43,956.3,22358.13,USD,POSTED
INV-107551,2026-04-06,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-4410,13243.89,329.31,12914.58,USD,POSTED
INV-107552,2026-04-06,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,14171.52,674.83,13496.69,USD,POSTED
INV-107553,2026-04-06,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-4410,11883.88,509.02,11374.86,USD,POSTED
INV-107554,2026-04-06,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-5520,25436.35,1030.06,24406.29,USD,POSTED
INV-107555,2026-04-06,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-4410,28171.61,1319.61,26852.0,USD,POSTED
INV-107556,2026-04-06,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-9930,45943.15,1790.93,44152.22,USD,POSTED
INV-107557,2026-04-06,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-5520,35786.89,1717.99,34068.9,USD,POSTED
INV-107558,2026-04-06,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,37394.52,1587.21,35807.31,USD,POSTED
INV-107559,2026-04-06,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,29988.76,1473.72,28515.04,USD,POSTED
INV-107560,2026-04-06,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-8821,21668.71,862.77,20805.94,USD,POSTED
