sales_item_id,order_id,transaction_date,region,distributor_id,sku_id,units_ordered,units_sold,unit_price,total_item_revenue,delivery_status
SLS-504630,SO-704629,2025-12-19,NA-Central,DIST-MIDWEST-DIRECT,SKU-9930,311,311,150.0,44784.0,DELIVERED
SLS-504631,SO-704630,2025-12-19,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,322,322,150.0,46368.0,DELIVERED
SLS-504632,SO-704631,2025-12-19,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,92,92,65.0,5740.8,DELIVERED
SLS-504633,SO-704632,2025-12-19,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,162,162,120.0,18662.4,DELIVERED
SLS-504634,SO-704633,2025-12-19,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,136,136,120.0,15667.2,DELIVERED
SLS-504635,SO-704634,2025-12-19,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,242,242,120.0,27878.4,DELIVERED
SLS-504636,SO-704635,2025-12-19,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,269,269,85.0,21950.4,DELIVERED
SLS-504637,SO-704636,2025-12-19,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,87,87,110.0,9187.2,DELIVERED
SLS-504638,SO-704637,2025-12-19,NA-West,DIST-CAL-ENTERPRISE,SKU-2205,318,318,65.0,19843.2,DELIVERED
SLS-504639,SO-704638,2025-12-19,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,146,146,110.0,15417.6,DELIVERED
SLS-504640,SO-704639,2025-12-19,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,338,338,120.0,38937.6,DELIVERED
SLS-504641,SO-704640,2025-12-19,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,140,140,150.0,20160.0,DELIVERED
SLS-504642,SO-704641,2025-12-19,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,187,187,120.0,21542.4,DELIVERED
SLS-504643,SO-704642,2025-12-19,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,158,158,110.0,16684.8,DELIVERED
SLS-504644,SO-704643,2025-12-20,NA-East,DIST-MIDATL-SUPPLY,SKU-9930,163,163,150.0,23472.0,DELIVERED
SLS-504645,SO-704644,2025-12-20,NA-East,DIST-SUNBELT-PARTS,SKU-5520,73,73,110.0,7708.8,DELIVERED
SLS-504646,SO-704645,2025-12-20,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,78,78,110.0,8236.8,DELIVERED
SLS-504647,SO-704646,2025-12-20,NA-East,DIST-COASTAL-WHOLESALE,SKU-9930,91,91,150.0,13104.0,DELIVERED
SLS-504648,SO-704647,2025-12-20,NA-East,DIST-APEX-EAST,SKU-5520,150,150,110.0,15840.0,DELIVERED
SLS-504649,SO-704648,2025-12-20,NA-East,DIST-MIDATL-SUPPLY,SKU-4410,331,331,85.0,27009.6,DELIVERED
SLS-504650,SO-704649,2025-12-20,NA-East,DIST-EMPIRE-IND,SKU-4410,236,236,85.0,19257.6,DELIVERED
SLS-504651,SO-704650,2025-12-20,NA-East,DIST-SUNBELT-PARTS,SKU-4410,108,108,85.0,8812.8,DELIVERED
SLS-504652,SO-704651,2025-12-20,NA-East,DIST-SUNBELT-PARTS,SKU-4410,139,139,85.0,11342.4,DELIVERED
SLS-504653,SO-704652,2025-12-20,NA-East,DIST-SUNBELT-PARTS,SKU-8821,180,180,120.0,20736.0,DELIVERED
SLS-504654,SO-704653,2025-12-20,NA-East,DIST-APEX-EAST,SKU-9930,228,228,150.0,32832.0,DELIVERED
SLS-504655,SO-704654,2025-12-20,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,124,124,65.0,7737.6,DELIVERED
SLS-504656,SO-704655,2025-12-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,169,169,120.0,19468.8,DELIVERED
SLS-504657,SO-704656,2025-12-20,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,298,298,120.0,34329.6,DELIVERED
SLS-504658,SO-704657,2025-12-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,263,263,120.0,30297.6,DELIVERED
SLS-504659,SO-704658,2025-12-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-2205,183,183,65.0,11419.2,DELIVERED
SLS-504660,SO-704659,2025-12-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-5520,141,141,110.0,14889.6,DELIVERED
SLS-504661,SO-704660,2025-12-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,140,140,120.0,16128.0,DELIVERED
SLS-504662,SO-704661,2025-12-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,242,242,85.0,19747.2,DELIVERED
SLS-504663,SO-704662,2025-12-20,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-9930,108,108,150.0,15552.0,DELIVERED
SLS-504664,SO-704663,2025-12-20,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-5520,258,258,110.0,27244.8,DELIVERED
SLS-504665,SO-704664,2025-12-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,138,138,85.0,11260.8,DELIVERED
SLS-504666,SO-704665,2025-12-20,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,171,171,120.0,19699.2,DELIVERED
SLS-504667,SO-704666,2025-12-20,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,336,336,120.0,38707.2,DELIVERED
SLS-504668,SO-704667,2025-12-20,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,150,150,150.0,21600.0,DELIVERED
SLS-504669,SO-704668,2025-12-20,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,158,158,120.0,18201.6,DELIVERED
SLS-504670,SO-704669,2025-12-20,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,223,223,110.0,23548.8,DELIVERED
SLS-504671,SO-704670,2025-12-20,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,150,150,120.0,17280.0,DELIVERED
SLS-504672,SO-704671,2025-12-21,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,169,169,120.0,19468.8,DELIVERED
SLS-504673,SO-704672,2025-12-21,NA-East,DIST-MIDATL-SUPPLY,SKU-2205,337,337,65.0,21028.8,DELIVERED
SLS-504674,SO-704673,2025-12-21,NA-East,DIST-EMPIRE-IND,SKU-9930,312,312,150.0,44928.0,DELIVERED
SLS-504675,SO-704674,2025-12-21,NA-East,DIST-TRI-STATE-OPS,SKU-8821,74,74,120.0,8524.8,DELIVERED
SLS-504676,SO-704675,2025-12-21,NA-East,DIST-TRI-STATE-OPS,SKU-4410,98,98,85.0,7996.8,DELIVERED
SLS-504677,SO-704676,2025-12-21,NA-East,DIST-MIDATL-SUPPLY,SKU-8821,328,328,120.0,37785.6,DELIVERED
SLS-504678,SO-704677,2025-12-21,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,96,96,110.0,10137.6,DELIVERED
SLS-504679,SO-704678,2025-12-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,224,224,120.0,25804.8,DELIVERED
SLS-504680,SO-704679,2025-12-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,174,174,150.0,25056.0,DELIVERED
SLS-504681,SO-704680,2025-12-21,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,168,168,85.0,13708.8,DELIVERED
SLS-504682,SO-704681,2025-12-21,NA-Central,DIST-MIDWEST-DIRECT,SKU-5520,218,218,110.0,23020.8,DELIVERED
SLS-504683,SO-704682,2025-12-21,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,73,73,85.0,5956.8,DELIVERED
SLS-504684,SO-704683,2025-12-21,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-9930,158,158,150.0,22752.0,DELIVERED
SLS-504685,SO-704684,2025-12-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,302,302,120.0,34790.4,DELIVERED
SLS-504686,SO-704685,2025-12-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,209,209,85.0,17054.4,DELIVERED
SLS-504687,SO-704686,2025-12-21,NA-Central,DIST-MIDWEST-DIRECT,SKU-2205,199,199,65.0,12417.6,DELIVERED
SLS-504688,SO-704687,2025-12-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-5520,133,133,110.0,14044.8,DELIVERED
SLS-504689,SO-704688,2025-12-21,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,342,342,150.0,49248.0,DELIVERED
SLS-504690,SO-704689,2025-12-21,NA-West,DIST-CAL-ENTERPRISE,SKU-5520,315,315,110.0,33264.0,DELIVERED
SLS-504691,SO-704690,2025-12-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-9930,126,126,150.0,18144.0,DELIVERED
SLS-504692,SO-704691,2025-12-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,73,73,85.0,5956.8,DELIVERED
SLS-504693,SO-704692,2025-12-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-2205,93,93,65.0,5803.2,DELIVERED
SLS-504694,SO-704693,2025-12-21,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,206,206,120.0,23731.2,DELIVERED
SLS-504695,SO-704694,2025-12-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-2205,146,146,65.0,9110.4,DELIVERED
SLS-504696,SO-704695,2025-12-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,91,91,85.0,7425.6,DELIVERED
SLS-504697,SO-704696,2025-12-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,139,139,85.0,11342.4,DELIVERED
SLS-504698,SO-704697,2025-12-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,121,121,110.0,12777.6,DELIVERED
SLS-504699,SO-704698,2025-12-22,NA-East,DIST-SUNBELT-PARTS,SKU-2205,165,165,65.0,10296.0,DELIVERED
SLS-504700,SO-704699,2025-12-22,NA-East,DIST-APEX-EAST,SKU-5520,189,189,110.0,19958.4,DELIVERED
SLS-504701,SO-704700,2025-12-22,NA-East,DIST-APEX-EAST,SKU-8821,266,266,120.0,30643.2,DELIVERED
SLS-504702,SO-704701,2025-12-22,NA-East,DIST-TRI-STATE-OPS,SKU-4410,64,64,85.0,5222.4,DELIVERED
SLS-504703,SO-704702,2025-12-22,NA-East,DIST-SUNBELT-PARTS,SKU-9930,147,147,150.0,21168.0,DELIVERED
SLS-504704,SO-704703,2025-12-22,NA-East,DIST-EMPIRE-IND,SKU-8821,197,197,120.0,22694.4,DELIVERED
SLS-504705,SO-704704,2025-12-22,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,178,178,110.0,18796.8,DELIVERED
SLS-504706,SO-704705,2025-12-22,NA-East,DIST-APEX-EAST,SKU-8821,210,210,120.0,24192.0,DELIVERED
SLS-504707,SO-704706,2025-12-22,NA-East,DIST-EMPIRE-IND,SKU-9930,299,299,150.0,43056.0,DELIVERED
SLS-504708,SO-704707,2025-12-22,NA-East,DIST-SUNBELT-PARTS,SKU-4410,160,160,85.0,13056.0,DELIVERED
SLS-504709,SO-704708,2025-12-22,NA-East,DIST-TRI-STATE-OPS,SKU-8821,62,62,120.0,7142.4,DELIVERED
SLS-504710,SO-704709,2025-12-22,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,252,252,120.0,29030.4,DELIVERED
SLS-504711,SO-704710,2025-12-22,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,326,326,85.0,26601.6,DELIVERED
SLS-504712,SO-704711,2025-12-22,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,109,109,85.0,8894.4,DELIVERED
SLS-504713,SO-704712,2025-12-22,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,118,118,65.0,7363.2,DELIVERED
SLS-504714,SO-704713,2025-12-22,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,176,176,85.0,14361.6,DELIVERED
SLS-504715,SO-704714,2025-12-22,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,107,107,85.0,8731.2,DELIVERED
SLS-504716,SO-704715,2025-12-22,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,222,222,120.0,25574.4,DELIVERED
SLS-504717,SO-704716,2025-12-22,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,195,195,85.0,15912.0,DELIVERED
SLS-504718,SO-704717,2025-12-22,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,250,250,85.0,20400.0,DELIVERED
SLS-504719,SO-704718,2025-12-22,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,318,318,120.0,36633.6,DELIVERED
SLS-504720,SO-704719,2025-12-22,NA-West,DIST-PACIFIC-LOGISTICS,SKU-2205,228,228,65.0,14227.2,DELIVERED
SLS-504721,SO-704720,2025-12-22,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,218,218,150.0,31392.0,DELIVERED
SLS-504722,SO-704721,2025-12-22,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,265,265,120.0,30528.0,DELIVERED
SLS-504723,SO-704722,2025-12-22,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,258,258,120.0,29721.6,DELIVERED
SLS-504724,SO-704723,2025-12-22,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,172,172,120.0,19814.4,DELIVERED
SLS-504725,SO-704724,2025-12-22,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,153,153,110.0,16156.8,DELIVERED
SLS-504726,SO-704725,2025-12-22,NA-West,DIST-PACIFIC-LOGISTICS,SKU-2205,151,151,65.0,9422.4,DELIVERED
SLS-504727,SO-704726,2025-12-22,NA-West,DIST-PACIFIC-LOGISTICS,SKU-2205,189,189,65.0,11793.6,DELIVERED
SLS-504728,SO-704727,2025-12-22,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,135,135,120.0,15552.0,DELIVERED
SLS-504729,SO-704728,2025-12-22,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,270,270,85.0,22032.0,DELIVERED
SLS-504730,SO-704729,2025-12-23,NA-East,DIST-MIDATL-SUPPLY,SKU-5520,251,251,110.0,26505.6,DELIVERED
SLS-504731,SO-704730,2025-12-23,NA-East,DIST-TRI-STATE-OPS,SKU-8821,167,167,120.0,19238.4,DELIVERED
SLS-504732,SO-704731,2025-12-23,NA-East,DIST-EMPIRE-IND,SKU-8821,188,188,120.0,21657.6,DELIVERED
SLS-504733,SO-704732,2025-12-23,NA-East,DIST-EMPIRE-IND,SKU-9930,221,221,150.0,31824.0,DELIVERED
SLS-504734,SO-704733,2025-12-23,NA-East,DIST-EMPIRE-IND,SKU-8821,177,177,120.0,20390.4,DELIVERED
SLS-504735,SO-704734,2025-12-23,NA-East,DIST-EMPIRE-IND,SKU-4410,198,198,85.0,16156.8,DELIVERED
SLS-504736,SO-704735,2025-12-23,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,142,142,120.0,16358.4,DELIVERED
SLS-504737,SO-704736,2025-12-23,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,171,171,120.0,19699.2,DELIVERED
SLS-504738,SO-704737,2025-12-23,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,269,269,120.0,30988.8,DELIVERED
SLS-504739,SO-704738,2025-12-23,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-5520,76,76,110.0,8025.6,DELIVERED
SLS-504740,SO-704739,2025-12-23,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,170,170,85.0,13872.0,DELIVERED
SLS-504741,SO-704740,2025-12-23,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,130,130,120.0,14976.0,DELIVERED
SLS-504742,SO-704741,2025-12-23,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,296,296,85.0,24153.6,DELIVERED
SLS-504743,SO-704742,2025-12-23,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,230,230,85.0,18768.0,DELIVERED
SLS-504744,SO-704743,2025-12-23,NA-West,DIST-PACIFIC-LOGISTICS,SKU-2205,167,167,65.0,10420.8,DELIVERED
SLS-504745,SO-704744,2025-12-23,NA-West,DIST-CAL-ENTERPRISE,SKU-2205,299,299,65.0,18657.6,DELIVERED
SLS-504746,SO-704745,2025-12-23,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,334,334,150.0,48096.0,DELIVERED
SLS-504747,SO-704746,2025-12-23,NA-West,DIST-MOUNTAIN-PARTS,SKU-2205,145,145,65.0,9048.0,DELIVERED
SLS-504748,SO-704747,2025-12-23,NA-West,DIST-MOUNTAIN-PARTS,SKU-2205,180,180,65.0,11232.0,DELIVERED
SLS-504749,SO-704748,2025-12-23,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,264,264,120.0,30412.8,DELIVERED
SLS-504750,SO-704749,2025-12-24,NA-East,DIST-COASTAL-WHOLESALE,SKU-2205,134,134,65.0,8361.6,DELIVERED
SLS-504751,SO-704750,2025-12-24,NA-East,DIST-TRI-STATE-OPS,SKU-5520,163,163,110.0,17212.8,DELIVERED
SLS-504752,SO-704751,2025-12-24,NA-East,DIST-TRI-STATE-OPS,SKU-5520,139,139,110.0,14678.4,DELIVERED
SLS-504753,SO-704752,2025-12-24,NA-East,DIST-APEX-EAST,SKU-2205,243,243,65.0,15163.2,DELIVERED
SLS-504754,SO-704753,2025-12-24,NA-East,DIST-SUNBELT-PARTS,SKU-4410,129,129,85.0,10526.4,DELIVERED
SLS-504755,SO-704754,2025-12-24,NA-East,DIST-TRI-STATE-OPS,SKU-8821,87,87,120.0,10022.4,DELIVERED
SLS-504756,SO-704755,2025-12-24,NA-East,DIST-SUNBELT-PARTS,SKU-9930,127,127,150.0,18288.0,DELIVERED
SLS-504757,SO-704756,2025-12-24,NA-East,DIST-MIDATL-SUPPLY,SKU-4410,175,175,85.0,14280.0,DELIVERED
SLS-504758,SO-704757,2025-12-24,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,155,155,85.0,12648.0,DELIVERED
SLS-504759,SO-704758,2025-12-24,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,247,247,120.0,28454.4,DELIVERED
SLS-504760,SO-704759,2025-12-24,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-5520,85,85,110.0,8976.0,DELIVERED
SLS-504761,SO-704760,2025-12-24,NA-Central,DIST-MIDWEST-DIRECT,SKU-5520,303,303,110.0,31996.8,DELIVERED
SLS-504762,SO-704761,2025-12-24,NA-Central,DIST-MIDWEST-DIRECT,SKU-2205,148,148,65.0,9235.2,DELIVERED
SLS-504763,SO-704762,2025-12-24,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-2205,322,322,65.0,20092.8,DELIVERED
SLS-504764,SO-704763,2025-12-24,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,190,190,120.0,21888.0,DELIVERED
SLS-504765,SO-704764,2025-12-24,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-2205,285,285,65.0,17784.0,DELIVERED
SLS-504766,SO-704765,2025-12-24,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,332,332,120.0,38246.4,DELIVERED
SLS-504767,SO-704766,2025-12-24,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,154,154,110.0,16262.4,DELIVERED
SLS-504768,SO-704767,2025-12-24,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,194,194,150.0,27936.0,DELIVERED
SLS-504769,SO-704768,2025-12-24,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,259,259,85.0,21134.4,DELIVERED
SLS-504770,SO-704769,2025-12-24,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,178,178,85.0,14524.8,DELIVERED
SLS-504771,SO-704770,2025-12-24,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,323,323,85.0,26356.8,DELIVERED
SLS-504772,SO-704771,2025-12-24,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,279,279,120.0,32140.8,DELIVERED
SLS-504773,SO-704772,2025-12-24,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,137,137,120.0,15782.4,DELIVERED
SLS-504774,SO-704773,2025-12-25,NA-East,DIST-MIDATL-SUPPLY,SKU-9930,337,337,150.0,48528.0,DELIVERED
SLS-504775,SO-704774,2025-12-25,NA-East,DIST-SUNBELT-PARTS,SKU-5520,129,129,110.0,13622.4,DELIVERED
SLS-504776,SO-704775,2025-12-25,NA-East,DIST-MIDATL-SUPPLY,SKU-4410,290,290,85.0,23664.0,DELIVERED
SLS-504777,SO-704776,2025-12-25,NA-East,DIST-APEX-EAST,SKU-8821,240,240,120.0,27648.0,DELIVERED
SLS-504778,SO-704777,2025-12-25,NA-East,DIST-MIDATL-SUPPLY,SKU-8821,269,269,120.0,30988.8,DELIVERED
SLS-504779,SO-704778,2025-12-25,NA-East,DIST-SUNBELT-PARTS,SKU-5520,115,115,110.0,12144.0,DELIVERED
SLS-504780,SO-704779,2025-12-25,NA-East,DIST-SUNBELT-PARTS,SKU-8821,116,116,120.0,13363.2,DELIVERED
SLS-504781,SO-704780,2025-12-25,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,130,130,120.0,14976.0,DELIVERED
SLS-504782,SO-704781,2025-12-25,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,175,175,85.0,14280.0,DELIVERED
SLS-504783,SO-704782,2025-12-25,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,199,199,120.0,22924.8,DELIVERED
SLS-504784,SO-704783,2025-12-25,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,210,210,120.0,24192.0,DELIVERED
SLS-504785,SO-704784,2025-12-25,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,293,293,85.0,23908.8,DELIVERED
SLS-504786,SO-704785,2025-12-25,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,320,320,85.0,26112.0,DELIVERED
SLS-504787,SO-704786,2025-12-25,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-5520,168,168,110.0,17740.8,DELIVERED
SLS-504788,SO-704787,2025-12-25,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,205,205,85.0,16728.0,DELIVERED
SLS-504789,SO-704788,2025-12-25,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,88,88,120.0,10137.6,DELIVERED
SLS-504790,SO-704789,2025-12-25,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,227,227,85.0,18523.2,DELIVERED
SLS-504791,SO-704790,2025-12-25,NA-Central,DIST-MIDWEST-DIRECT,SKU-9930,258,258,150.0,37152.0,DELIVERED
SLS-504792,SO-704791,2025-12-25,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,176,176,85.0,14361.6,DELIVERED
SLS-504793,SO-704792,2025-12-25,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,274,274,110.0,28934.4,DELIVERED
SLS-504794,SO-704793,2025-12-25,NA-West,DIST-CAL-ENTERPRISE,SKU-5520,287,287,110.0,30307.2,DELIVERED
SLS-504795,SO-704794,2025-12-25,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,300,300,110.0,31680.0,DELIVERED
SLS-504796,SO-704795,2025-12-25,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,329,329,85.0,26846.4,DELIVERED
SLS-504797,SO-704796,2025-12-25,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,290,290,120.0,33408.0,DELIVERED
SLS-504798,SO-704797,2025-12-25,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,305,305,150.0,43920.0,DELIVERED
SLS-504799,SO-704798,2025-12-26,NA-East,DIST-EMPIRE-IND,SKU-4410,172,172,85.0,14035.2,DELIVERED
SLS-504800,SO-704799,2025-12-26,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,101,101,110.0,10665.6,DELIVERED
SLS-504801,SO-704800,2025-12-26,NA-East,DIST-TRI-STATE-OPS,SKU-5520,113,113,110.0,11932.8,DELIVERED
SLS-504802,SO-704801,2025-12-26,NA-East,DIST-EMPIRE-IND,SKU-8821,282,282,120.0,32486.4,DELIVERED
SLS-504803,SO-704802,2025-12-26,NA-East,DIST-MIDATL-SUPPLY,SKU-5520,249,249,110.0,26294.4,DELIVERED
SLS-504804,SO-704803,2025-12-26,NA-East,DIST-APEX-EAST,SKU-9930,171,171,150.0,24624.0,DELIVERED
SLS-504805,SO-704804,2025-12-26,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,248,248,120.0,28569.6,DELIVERED
SLS-504806,SO-704805,2025-12-26,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,298,298,85.0,24316.8,DELIVERED
SLS-504807,SO-704806,2025-12-26,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,144,144,85.0,11750.4,DELIVERED
SLS-504808,SO-704807,2025-12-26,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,322,322,85.0,26275.2,DELIVERED
SLS-504809,SO-704808,2025-12-26,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,69,69,85.0,5630.4,DELIVERED
SLS-504810,SO-704809,2025-12-26,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,290,290,85.0,23664.0,DELIVERED
SLS-504811,SO-704810,2025-12-26,NA-Central,DIST-MIDWEST-DIRECT,SKU-9930,204,204,150.0,29376.0,DELIVERED
SLS-504812,SO-704811,2025-12-26,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,163,163,120.0,18777.6,DELIVERED
SLS-504813,SO-704812,2025-12-26,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,158,158,85.0,12892.8,DELIVERED
SLS-504814,SO-704813,2025-12-26,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,170,170,85.0,13872.0,DELIVERED
SLS-504815,SO-704814,2025-12-26,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,243,243,120.0,27993.6,DELIVERED
SLS-504816,SO-704815,2025-12-26,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,178,178,120.0,20505.6,DELIVERED
SLS-504817,SO-704816,2025-12-26,NA-West,DIST-CAL-ENTERPRISE,SKU-5520,264,264,110.0,27878.4,DELIVERED
SLS-504818,SO-704817,2025-12-26,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,118,118,110.0,12460.8,DELIVERED
SLS-504819,SO-704818,2025-12-27,NA-East,DIST-SUNBELT-PARTS,SKU-5520,130,130,110.0,13728.0,DELIVERED
SLS-504820,SO-704819,2025-12-27,NA-East,DIST-APEX-EAST,SKU-4410,242,242,85.0,19747.2,DELIVERED
SLS-504821,SO-704820,2025-12-27,NA-East,DIST-EMPIRE-IND,SKU-2205,336,336,65.0,20966.4,DELIVERED
SLS-504822,SO-704821,2025-12-27,NA-East,DIST-SUNBELT-PARTS,SKU-4410,70,70,85.0,5712.0,DELIVERED
SLS-504823,SO-704822,2025-12-27,NA-East,DIST-MIDATL-SUPPLY,SKU-5520,292,292,110.0,30835.2,DELIVERED
SLS-504824,SO-704823,2025-12-27,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,102,102,120.0,11750.4,DELIVERED
SLS-504825,SO-704824,2025-12-27,NA-East,DIST-EMPIRE-IND,SKU-4410,295,295,85.0,24072.0,DELIVERED
SLS-504826,SO-704825,2025-12-27,NA-East,DIST-EMPIRE-IND,SKU-5520,324,324,110.0,34214.4,DELIVERED
SLS-504827,SO-704826,2025-12-27,NA-East,DIST-APEX-EAST,SKU-8821,339,339,120.0,39052.8,DELIVERED
SLS-504828,SO-704827,2025-12-27,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,154,154,85.0,12566.4,DELIVERED
SLS-504829,SO-704828,2025-12-27,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,138,138,120.0,15897.6,DELIVERED
