ticket_id,created_at,region,source_entity,category,severity,subject,content_summary,sentiment_score
ZD-TK-2334,2026-02-09T13:48:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.35
ZD-TK-2335,2026-02-09T15:34:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.19
ZD-TK-2336,2026-02-09T10:40:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.09
ZD-TK-2337,2026-02-09T08:01:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.08
ZD-TK-2338,2026-02-10T09:34:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.19
ZD-TK-2339,2026-02-10T14:16:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-2340,2026-02-10T10:01:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.06
ZD-TK-2341,2026-02-11T17:47:00Z,NA-East,DIST-MIDATL-SUPPLY,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.05
ZD-TK-2342,2026-02-11T11:02:00Z,NA-East,DIST-SUNBELT-PARTS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.06
ZD-TK-2343,2026-02-11T15:21:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.27
ZD-TK-2344,2026-02-11T13:07:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.24
ZD-TK-2345,2026-02-11T10:00:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-2346,2026-02-11T15:41:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.24
ZD-TK-2347,2026-02-12T17:06:00Z,NA-East,DIST-SUNBELT-PARTS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.04
ZD-TK-2348,2026-02-12T11:06:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.33
ZD-TK-2349,2026-02-12T14:47:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.02
ZD-TK-2350,2026-02-12T10:52:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-2351,2026-02-13T10:41:00Z,NA-East,DIST-TRI-STATE-OPS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.09
ZD-TK-2352,2026-02-13T08:50:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.19
ZD-TK-2353,2026-02-13T12:42:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-2354,2026-02-13T13:19:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.14
ZD-TK-2355,2026-02-13T08:36:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.0
ZD-TK-2356,2026-02-14T11:11:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-2357,2026-02-14T16:02:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.33
ZD-TK-2358,2026-02-14T15:42:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.05
ZD-TK-2359,2026-02-14T13:08:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.07
ZD-TK-2360,2026-02-15T15:27:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.02
ZD-TK-2361,2026-02-15T12:51:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.09
ZD-TK-2362,2026-02-15T16:37:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.27
ZD-TK-2363,2026-02-15T12:58:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.03
ZD-TK-2364,2026-02-15T11:13:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.2
ZD-TK-2365,2026-02-15T14:26:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-2366,2026-02-16T10:14:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.13
ZD-TK-2367,2026-02-16T12:33:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.34
ZD-TK-2368,2026-02-16T09:10:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-2369,2026-02-16T15:21:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.23
ZD-TK-2370,2026-02-16T09:04:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-2371,2026-02-17T15:05:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.19
ZD-TK-2372,2026-02-17T09:41:00Z,NA-East,DIST-APEX-EAST,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-2373,2026-02-17T15:47:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.31
ZD-TK-2374,2026-02-17T10:27:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.15
ZD-TK-2375,2026-02-17T10:13:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.06
ZD-TK-2376,2026-02-17T12:53:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.31
ZD-TK-2377,2026-02-17T15:35:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.06
ZD-TK-2378,2026-02-17T08:50:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.12
ZD-TK-2379,2026-02-18T12:25:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.09
ZD-TK-2380,2026-02-18T15:56:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.01
ZD-TK-2381,2026-02-18T15:16:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.02
ZD-TK-2382,2026-02-18T17:22:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.15
ZD-TK-2383,2026-02-18T17:01:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.28
ZD-TK-2384,2026-02-18T16:06:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.11
ZD-TK-2385,2026-02-18T12:55:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.26
ZD-TK-2386,2026-02-19T11:09:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.3
ZD-TK-2387,2026-02-19T17:56:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.23
ZD-TK-2388,2026-02-19T10:22:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.28
ZD-TK-2389,2026-02-19T08:57:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.16
ZD-TK-2390,2026-02-19T15:03:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-2391,2026-02-19T12:00:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.27
ZD-TK-2392,2026-02-20T10:04:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.13
ZD-TK-2393,2026-02-20T10:21:00Z,NA-East,DIST-MIDATL-SUPPLY,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.26
ZD-TK-2394,2026-02-20T10:32:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.21
ZD-TK-2395,2026-02-20T14:35:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-2396,2026-02-20T15:49:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.14
ZD-TK-2397,2026-02-20T12:14:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-2398,2026-02-20T14:37:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-2399,2026-02-20T15:11:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.06
ZD-TK-2400,2026-02-21T11:10:00Z,NA-East,DIST-TRI-STATE-OPS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.26
ZD-TK-2401,2026-02-21T08:33:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.09
ZD-TK-2402,2026-02-21T10:43:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.3
ZD-TK-2403,2026-02-21T17:15:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.02
ZD-TK-2404,2026-02-21T10:36:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.16
ZD-TK-2405,2026-02-22T11:46:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.02
ZD-TK-2406,2026-02-22T13:11:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.03
ZD-TK-2407,2026-02-22T09:27:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.34
ZD-TK-2408,2026-02-23T13:30:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-2409,2026-02-23T12:14:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.31
ZD-TK-2410,2026-02-23T08:46:00Z,NA-East,DIST-SUNBELT-PARTS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.18
ZD-TK-2411,2026-02-23T15:32:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-2412,2026-02-23T16:32:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.08
ZD-TK-2413,2026-02-23T15:34:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.13
ZD-TK-2414,2026-02-23T15:36:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.35
ZD-TK-2415,2026-02-24T16:44:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-2416,2026-02-24T17:53:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.3
ZD-TK-2417,2026-02-24T10:01:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.34
ZD-TK-2418,2026-02-24T14:40:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.12
ZD-TK-2419,2026-02-24T14:37:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.19
ZD-TK-2420,2026-02-24T09:39:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.0
ZD-TK-2421,2026-02-24T15:15:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.35
ZD-TK-2422,2026-02-25T08:15:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-2423,2026-02-25T14:48:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.18
ZD-TK-2424,2026-02-25T17:21:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.35
ZD-TK-2425,2026-02-25T08:23:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.05
ZD-TK-2426,2026-02-25T08:09:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.19
ZD-TK-2427,2026-02-25T14:49:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.24
ZD-TK-2428,2026-02-25T15:10:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.25
ZD-TK-2429,2026-02-26T08:52:00Z,NA-East,DIST-APEX-EAST,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.1
ZD-TK-2430,2026-02-26T09:55:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.21
ZD-TK-2431,2026-02-26T15:17:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.23
ZD-TK-2432,2026-02-26T16:56:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.01
ZD-TK-2433,2026-02-26T14:40:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-2434,2026-02-26T09:37:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.28
ZD-TK-2435,2026-02-27T16:04:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.0
ZD-TK-2436,2026-02-27T14:21:00Z,NA-East,DIST-SUNBELT-PARTS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.1
ZD-TK-2437,2026-02-27T10:53:00Z,NA-East,DIST-APEX-EAST,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.11
ZD-TK-2438,2026-02-27T17:24:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.33
